1190,tr02,招式记录０２,向对手发射烈焰进行攻击。有时会让对手陷入灼伤状态。,https://play.pokemonshowdown.com/sprites/itemicons/tr02.png,
1191,tr03,招式记录０３,向对手猛烈地喷射大量水流进行攻击。,https://play.pokemonshowdown.com/sprites/itemicons/tr03.png,
1192,tr04,招式记录０４,利用大浪攻击自己周围所有的宝可梦。,https://play.pokemonshowdown.com/sprites/itemicons/tr04.png,
1193,tr05,招式记录０５,向对手发射冰冻光束进行攻击。有时会让对手陷入冰冻状态。,https://play.pokemonshowdown.com/sprites/itemicons/tr05.png,
1194,tr06,招式记录０６,将猛烈的暴风雪刮向对手进行攻击。有时会让对手陷入冰冻状态。,https://play.pokemonshowdown.com/sprites/itemicons/tr06.png,
1195,tr07,招式记录０７,用力踢对手的脚，使其摔倒进行攻击。对手越重，威力越大。,https://play.pokemonshowdown.com/sprites/itemicons/tr07.png,
1196,tr08,招式记录０８,向对手发出强力电击进行攻击。有时会让对手陷入麻痹状态。,https://play.pokemonshowdown.com/sprites/itemicons/tr08.png,
1197,tr09,招式记录０９,向对手劈下暴雷进行攻击。有时会让对手陷入麻痹状态。,https://play.pokemonshowdown.com/sprites/itemicons/tr09.png,
1198,tr10,招式记录１０,利用地震的冲击，攻击自己周围所有的宝可梦。,https://play.pokemonshowdown.com/sprites/itemicons/tr10.png,
1199,tr11,招式记录１１,向对手发送强大的念力进行攻击。有时会降低对手的特防。,https://play.pokemonshowdown.com/sprites/itemicons/tr11.png,
1200,tr12,招式记录１２,让身体放松变得轻盈，以便高速移动。大幅提高自己的速度。,https://play.pokemonshowdown.com/sprites/itemicons/tr12.png,
1201,tr13,招式记录１３,深深地吸口气，集中精神。自己的攻击会变得容易击中要害。,https://play.pokemonshowdown.com/sprites/itemicons/tr13.png,
1202,tr14,招式记录１４,挥动手指刺激自己的大脑，从所有的招式中任意使出１个。,https://play.pokemonshowdown.com/sprites/itemicons/tr14.png,
1203,tr15,招式记录１５,用大字形状的火焰烧尽对手。有时会让对手陷入灼伤状态。,https://play.pokemonshowdown.com/sprites/itemicons/tr15.png,
1204,tr16,招式记录１６,以惊人的气势扑向对手。有时会使对手畏缩。,https://play.pokemonshowdown.com/sprites/itemicons/tr16.png,
1205,tr17,招式记录１７,将头脑清空，瞬间忘记某事，从而大幅提高自己的特防。,https://play.pokemonshowdown.com/sprites/itemicons/tr17.png,
1206,tr18,招式记录１８,吸取血液攻击对手。可以回复给予对手伤害的一半ＨＰ。,https://play.pokemonshowdown.com/sprites/itemicons/tr18.png,
1207,tr19,招式记录１９,用３种光线进行攻击。有时会让对手陷入麻痹、灼伤或冰冻的状态。,https://play.pokemonshowdown.com/sprites/itemicons/tr19.png,
1208,tr20,招式记录２０,削减少许自己的ＨＰ，制造分身。分身将成为自己的替身。,https://play.pokemonshowdown.com/sprites/itemicons/tr20.png,
1209,tr21,招式记录２１,竭尽全力进行攻击。自己的ＨＰ越少，招式的威力越大。,https://play.pokemonshowdown.com/sprites/itemicons/tr21.png,
1210,tr22,招式记录２２,用污泥投掷对手进行攻击。有时会让对手陷入中毒状态。,https://play.pokemonshowdown.com/sprites/itemicons/tr22.png,
1211,tr23,招式记录２３,在对手的脚下扔撒菱。对替换出场的对手的宝可梦给予伤害。,https://play.pokemonshowdown.com/sprites/itemicons/tr23.png,
1212,tr24,招式记录２４,在２～３回合内，乱打一气地进行攻击。大闹一番后自己会陷入混乱。,https://play.pokemonshowdown.com/sprites/itemicons/tr24.png,
1213,tr25,招式记录２５,将神奇的念波实体化攻击对手。给予物理伤害。,https://play.pokemonshowdown.com/sprites/itemicons/tr25.png,
1214,tr26,招式记录２６,即使受到攻击，也至少会留下１ＨＰ。连续使出则容易失败。,https://play.pokemonshowdown.com/sprites/itemicons/tr26.png,
1215,tr27,招式记录２７,从自己已学会的招式中任意使出１个。只能在自己睡觉时使用。,https://play.pokemonshowdown.com/sprites/itemicons/tr27.png,
1216,tr28,招式记录２８,用坚硬且华丽的角狠狠地刺入对手进行攻击。,https://play.pokemonshowdown.com/sprites/itemicons/tr28.png,
1217,tr29,招式记录２９,和后备宝可梦进行替换。换上的宝可梦能直接继承其能力的变化。,https://play.pokemonshowdown.com/sprites/itemicons/tr29.png,
1218,tr30,招式记录３０,让对手接受再来一次，连续３次使出最后使用的招式。,https://play.pokemonshowdown.com/sprites/itemicons/tr30.png,
1219,tr31,招式记录３１,使用坚硬的尾巴摔打对手进行攻击。有时会降低对手的防御。,https://play.pokemonshowdown.com/sprites/itemicons/tr31.png,
1220,tr32,招式记录３２,用利牙咬碎对手进行攻击。有时会降低对手的防御。,https://play.pokemonshowdown.com/sprites/itemicons/tr32.png,
1221,tr33,招式记录３３,投掷一团黑影进行攻击。有时会降低对手的特防。,https://play.pokemonshowdown.com/sprites/itemicons/tr33.png,
1222,tr34,招式记录３４,在使用招式２回合后，向对手发送一团念力进行攻击。,https://play.pokemonshowdown.com/sprites/itemicons/tr34.png,
1223,tr35,招式记录３５,在３回合内用骚乱攻击对手。在此期间谁都不能入眠。,https://play.pokemonshowdown.com/sprites/itemicons/tr35.png,
1224,tr36,招式记录３６,将炎热的气息吹向对手进行攻击。有时会让对手陷入灼伤状态。,https://play.pokemonshowdown.com/sprites/itemicons/tr36.png,
1225,tr37,招式记录３７,使对手愤怒。在３回合内让对手只能使出给予伤害的招式。,https://play.pokemonshowdown.com/sprites/itemicons/tr37.png,
1226,tr38,招式记录３８,抓住对手的空隙，交换自己和对手的持有物。,https://play.pokemonshowdown.com/sprites/itemicons/tr38.png,
1227,tr39,招式记录３９,发挥惊人的力量攻击对手。自己的攻击和防御会降低。,https://play.pokemonshowdown.com/sprites/itemicons/tr39.png,
1228,tr40,招式记录４０,利用超能力互换自己和对手的特性。,https://play.pokemonshowdown.com/sprites/itemicons/tr40.png,
1229,tr41,招式记录４１,攻击对手后，有时会使其陷入灼伤状态。也容易击中要害。,https://play.pokemonshowdown.com/sprites/itemicons/tr41.png,
1230,tr42,招式记录４２,给予对手又吵又响的巨大震动进行攻击。,https://play.pokemonshowdown.com/sprites/itemicons/tr42.png,
1231,tr43,招式记录４３,使出全部力量攻击对手。使用之后会因为反作用力，自己的特攻大幅降低。,https://play.pokemonshowdown.com/sprites/itemicons/tr43.png,
1232,tr44,招式记录４４,汲取宇宙中神秘的力量，从而提高自己的防御和特防。,https://play.pokemonshowdown.com/sprites/itemicons/tr44.png,
1233,tr45,招式记录４５,向对手喷射浑浊的水进行攻击。有时会降低对手的命中率。,https://play.pokemonshowdown.com/sprites/itemicons/tr45.png,
1234,tr46,招式记录４６,将皮肤变得坚硬如铁，从而大幅提高自己的防御。,https://play.pokemonshowdown.com/sprites/itemicons/tr46.png,
1235,tr47,招式记录４７,用尖锐的巨爪劈开对手进行攻击。,https://play.pokemonshowdown.com/sprites/itemicons/tr47.png,
1236,tr48,招式记录４８,使出全身力气绷紧肌肉，从而提高自己的攻击和防御。,https://play.pokemonshowdown.com/sprites/itemicons/tr48.png,
1237,tr49,招式记录４９,静心凝神，从而提高自己的特攻和特防。,https://play.pokemonshowdown.com/sprites/itemicons/tr49.png,
1238,tr50,招式记录５０,像用剑一般操纵叶片切斩对手进行攻击。容易击中要害。,https://play.pokemonshowdown.com/sprites/itemicons/tr50.png,
1239,tr51,招式记录５１,激烈地跳起神秘且强有力的舞蹈。从而提高自己的攻击和速度。,https://play.pokemonshowdown.com/sprites/itemicons/tr51.png,
1240,tr52,招式记录５２,让身体高速旋转并撞击对手。速度比对手越慢，威力越大。,https://play.pokemonshowdown.com/sprites/itemicons/tr52.png,
1241,tr53,招式记录５３,放弃守护，向对手的怀里突击。自己的防御和特防会降低。,https://play.pokemonshowdown.com/sprites/itemicons/tr53.png,
1242,tr54,招式记录５４,在对手的脚下撒毒菱。使对手替换出场的宝可梦中毒。,https://play.pokemonshowdown.com/sprites/itemicons/tr54.png,
1243,tr55,招式记录５５,让火焰覆盖全身猛撞向对手。自己也会受到不小的伤害。有时会让对手陷入灼伤状态。,https://play.pokemonshowdown.com/sprites/itemicons/tr55.png,
1244,tr56,招式记录５６,从体内产生出波导之力，然后向对手发出。攻击必定会命中。,https://play.pokemonshowdown.com/sprites/itemicons/tr56.png,
1245,tr57,招式记录５７,用带毒的触手或手臂刺入对手。有时会让对手陷入中毒状态。,https://play.pokemonshowdown.com/sprites/itemicons/tr57.png,
1246,tr58,招式记录５８,从体内发出充满恶意的恐怖气场。有时会使对手畏缩。,https://play.pokemonshowdown.com/sprites/itemicons/tr58.png,
1247,tr59,招式记录５９,将外壳坚硬的大种子，从上方砸下攻击对手。,https://play.pokemonshowdown.com/sprites/itemicons/tr59.png,
1248,tr60,招式记录６０,将镰刀或爪子像剪刀般地交叉，顺势劈开对手。,https://play.pokemonshowdown.com/sprites/itemicons/tr60.png,
1249,tr61,招式记录６１,利用振动发出音波进行攻击。有时会降低对手的特防。,https://play.pokemonshowdown.com/sprites/itemicons/tr61.png,
1250,tr62,招式记录６２,从大大的口中掀起冲击波攻击对手。,https://play.pokemonshowdown.com/sprites/itemicons/tr62.png,
1251,tr63,招式记录６３,发射如宝石般闪耀的光芒攻击对手。,https://play.pokemonshowdown.com/sprites/itemicons/tr63.png,
1252,tr64,招式记录６４,提高气势，释放出全部力量。有时会降低对手的特防。,https://play.pokemonshowdown.com/sprites/itemicons/tr64.png,
1253,tr65,招式记录６５,发射从自然收集的生命力量。有时会降低对手的特防。,https://play.pokemonshowdown.com/sprites/itemicons/tr65.png,
1254,tr66,招式记录６６,收拢翅膀，通过低空飞行突击对手。自己也会受到不小的伤害。,https://play.pokemonshowdown.com/sprites/itemicons/tr66.png,
1255,tr67,招式记录６７,向对手脚下释放出大地之力。有时会降低对手的特防。,https://play.pokemonshowdown.com/sprites/itemicons/tr67.png,
1256,tr68,招式记录６８,谋划诡计，激活头脑。大幅提高自己的特攻。,https://play.pokemonshowdown.com/sprites/itemicons/tr68.png,
1257,tr69,招式记录６９,将思念的力量集中在前额进行攻击。有时会使对手畏缩。,https://play.pokemonshowdown.com/sprites/itemicons/tr69.png,
1258,tr70,招式记录７０,将身体的光芒聚集在一点释放出去。有时会降低对手的特防。,https://play.pokemonshowdown.com/sprites/itemicons/tr70.png,
1259,tr71,招式记录７１,用尖尖的叶片向对手卷起风暴。使用之后因为反作用力自己的特攻会大幅降低。,https://play.pokemonshowdown.com/sprites/itemicons/tr71.png,
1260,tr72,招式记录７２,激烈地挥舞青藤或触手摔打对手进行攻击。,https://play.pokemonshowdown.com/sprites/itemicons/tr72.png,
1261,tr73,招式记录７３,用肮脏的垃圾撞向对手进行攻击。有时会让对手陷入中毒状态。,https://play.pokemonshowdown.com/sprites/itemicons/tr73.png,
1262,tr74,招式记录７４,用钢铁般坚硬的头部进行攻击。有时会使对手畏缩。,https://play.pokemonshowdown.com/sprites/itemicons/tr74.png,
1263,tr75,招式记录７５,用尖尖的岩石刺入对手进行攻击。容易击中要害。,https://play.pokemonshowdown.com/sprites/itemicons/tr75.png,
1264,tr76,招式记录７６,将无数岩石悬浮在对手的周围，从而对替换出场的对手的宝可梦给予伤害。,https://play.pokemonshowdown.com/sprites/itemicons/tr76.png,
1265,tr77,招式记录７７,用草缠住并绊倒对手。对手越重，威力越大。,https://play.pokemonshowdown.com/sprites/itemicons/tr77.png,
1266,tr78,招式记录７８,用污泥波攻击自己周围所有的宝可梦。有时会陷入中毒状态。,https://play.pokemonshowdown.com/sprites/itemicons/tr78.png,
1267,tr79,招式记录７９,用沉重的身体撞向对手进行攻击。自己比对手越重，威力越大。,https://play.pokemonshowdown.com/sprites/itemicons/tr79.png,
1268,tr80,招式记录８０,用电气团撞向对手。自己比对手速度越快，威力越大。,https://play.pokemonshowdown.com/sprites/itemicons/tr80.png,
1269,tr81,招式记录８１,利用对手的力量进行攻击。正和自己战斗的对手，其攻击越高，伤害越大。,https://play.pokemonshowdown.com/sprites/itemicons/tr81.png,
1270,tr82,招式记录８２,用蓄积起来的力量攻击对手。自己的能力提高得越多，威力就越大。,https://play.pokemonshowdown.com/sprites/itemicons/tr82.png,
1271,tr83,招式记录８３,用神奇的力量瞬间移动，互换自己和同伴所在的位置。,https://play.pokemonshowdown.com/sprites/itemicons/tr83.png,
1272,tr84,招式记录８４,向对手喷射煮得翻滚的开水进行攻击。有时会让对手陷入灼伤状态。,https://play.pokemonshowdown.com/sprites/itemicons/tr84.png,
1273,tr85,招式记录８５,激励自己，从而提高攻击和特攻。,https://play.pokemonshowdown.com/sprites/itemicons/tr85.png,
1274,tr86,招式记录８６,让电流覆盖全身，撞向对手进行攻击。自己也会受到少许伤害。,https://play.pokemonshowdown.com/sprites/itemicons/tr86.png,
1275,tr87,招式记录８７,像钢钻一样，一边旋转身体一边撞击对手。容易击中要害。,https://play.pokemonshowdown.com/sprites/itemicons/tr87.png,
1276,tr88,招式记录８８,用燃烧的身体撞向对手进行攻击。自己比对手越重，威力越大。,https://play.pokemonshowdown.com/sprites/itemicons/tr88.png,
1277,tr89,招式记录８９,用强烈的风席卷对手进行攻击。有时会使对手混乱。,https://play.pokemonshowdown.com/sprites/itemicons/tr89.png,
1278,tr90,招式记录９０,与对手嬉闹并攻击。有时会降低对手的攻击。,https://play.pokemonshowdown.com/sprites/itemicons/tr90.png,
1279,tr91,招式记录９１,将特殊的毒液泼向对手。对处于中毒状态的对手，其攻击、特攻和速度都会降低。,https://play.pokemonshowdown.com/sprites/itemicons/tr91.png,
1280,tr92,招式记录９２,向对手发射强光，并给予伤害。,https://play.pokemonshowdown.com/sprites/itemicons/tr92.png,
1281,tr93,招式记录９３,旋转双臂打向对手。无视对手的能力变化，直接给予伤害。,https://play.pokemonshowdown.com/sprites/itemicons/tr93.png,
1282,tr94,招式记录９４,使出全身力量，猛攻对手。,https://play.pokemonshowdown.com/sprites/itemicons/tr94.png,
1283,tr95,招式记录９５,受到此招式攻击的对手，会因为地狱般的痛苦，在２回合内，变得无法使出声音类招式。,https://play.pokemonshowdown.com/sprites/itemicons/tr95.png,
1284,tr96,招式记录９６,对敌人使用是会爆炸的团子。对我方使用则是给予回复的团子。,https://play.pokemonshowdown.com/sprites/itemicons/tr96.png,
1285,tr97,招式记录９７,利用精神力量咬住对手进行攻击。还可以破坏光墙和反射壁等。,https://play.pokemonshowdown.com/sprites/itemicons/tr97.png,
1286,tr98,招式记录９８,用水之力量撞向对手进行攻击。有时会降低对手的防御。,https://play.pokemonshowdown.com/sprites/itemicons/tr98.png,
1287,tr99,招式记录９９,用身体撞向对手进行攻击。防御越高，给予的伤害就越高。,https://play.pokemonshowdown.com/sprites/itemicons/tr99.png,
1288,tm00,招式学习器００,用充满力量的拳头攻击对手。,https://play.pokemonshowdown.com/sprites/itemicons/tm00.png,
1289,lonely-mint,怕寂寞薄荷,宝可梦闻了这种薄荷之后，攻击会易于提高，而防御则难以提高。,https://play.pokemonshowdown.com/sprites/itemicons/lonely-mint.png,
1290,adamant-mint,固执薄荷,宝可梦闻了这种薄荷之后，攻击会易于提高，而特攻则难以提高。,https://play.pokemonshowdown.com/sprites/itemicons/adamant-mint.png,
1291,naughty-mint,顽皮薄荷,宝可梦闻了这种薄荷之后，会令攻击容易提高，而特防则难以提高。,https://play.pokemonshowdown.com/sprites/itemicons/naughty-mint.png,
1292,brave-mint,勇敢薄荷,宝可梦闻了这种薄荷之后，会令攻击容易提高，而速度则难以提高。,https://play.pokemonshowdown.com/sprites/itemicons/brave-mint.png,
1293,bold-mint,大胆薄荷,宝可梦闻了这种薄荷之后，会令防御容易提高，而攻击则难以提高。,https://play.pokemonshowdown.com/sprites/itemicons/bold-mint.png,
1294,impish-mint,淘气薄荷,宝可梦闻了这种薄荷之后，会令防御容易提高，而特攻则难以提高。,https://play.pokemonshowdown.com/sprites/itemicons/impish-mint.png,
1295,lax-mint,乐天薄荷,宝可梦闻了这种薄荷之后，会令防御容易提高，而特防则难以提高。,https://play.pokemonshowdown.com/sprites/itemicons/lax-mint.png,
1296,relaxed-mint,悠闲薄荷,宝可梦闻了这种薄荷之后，会令防御容易提高，而速度则难以提高。,https://play.pokemonshowdown.com/sprites/itemicons/relaxed-mint.png,
1297,modest-mint,内敛薄荷,宝可梦闻了这种薄荷之后，会令特攻容易提高，而攻击则难以提高。,https://play.pokemonshowdown.com/sprites/itemicons/modest-mint.png,
1298,mild-mint,慢吞吞薄荷,宝可梦闻了这种薄荷之后，会令特攻容易提高，而防御则难以提高。,https://play.pokemonshowdown.com/sprites/itemicons/mild-mint.png,
1299,rash-mint,马虎薄荷,宝可梦闻了这种薄荷之后，会令特攻容易提高，而特防则难以提高。,https://play.pokemonshowdown.com/sprites/itemicons/rash-mint.png,
1300,quiet-mint,冷静薄荷,宝可梦闻了这种薄荷之后，会令特攻容易提高，而速度则难以提高。,https://play.pokemonshowdown.com/sprites/itemicons/quiet-mint.png,
1301,calm-mint,温和薄荷,宝可梦闻了这种薄荷之后，会令特防容易提高，而攻击则难以提高。,https://play.pokemonshowdown.com/sprites/itemicons/calm-mint.png,
1302,gentle-mint,温顺薄荷,宝可梦闻了这种薄荷之后，会令特防容易提高，而防御则难以提高。,https://play.pokemonshowdown.com/sprites/itemicons/gentle-mint.png,
1303,careful-mint,慎重薄荷,宝可梦闻了这种薄荷之后，会令特防容易提高，而特攻则难以提高。,https://play.pokemonshowdown.com/sprites/itemicons/careful-mint.png,
1304,sassy-mint,自大薄荷,宝可梦闻了这种薄荷之后，会令特防容易提高，而速度则难以提高。,https://play.pokemonshowdown.com/sprites/itemicons/sassy-mint.png,
1305,timid-mint,胆小薄荷,宝可梦闻了这种薄荷之后，会令速度容易提高，而攻击则难以提高。,https://play.pokemonshowdown.com/sprites/itemicons/timid-mint.png,
1306,hasty-mint,急躁薄荷,宝可梦闻了这种薄荷之后，会令速度容易提高，而防御则难以提高。,https://play.pokemonshowdown.com/sprites/itemicons/hasty-mint.png,
1307,jolly-mint,爽朗薄荷,宝可梦闻了这种薄荷之后，会令速度容易提高，而特攻则难以提高。,https://play.pokemonshowdown.com/sprites/itemicons/jolly-mint.png,
1308,naive-mint,天真薄荷,宝可梦闻了这种薄荷之后，会令速度容易提高，而特防则难以提高。,https://play.pokemonshowdown.com/sprites/itemicons/naive-mint.png,
1309,serious-mint,认真薄荷,宝可梦闻了这种薄荷之后，攻击、防御、速度、特防、特攻能全方位提高。,https://play.pokemonshowdown.com/sprites/itemicons/serious-mint.png,
1310,wishing-piece,许愿星块,投掷到宝可梦的巢穴里，就会有极巨化宝可梦出现。,https://play.pokemonshowdown.com/sprites/itemicons/wishing-piece.png,
1311,cracked-pot,破裂的茶壶,这个神奇的茶壶可以使特定的宝可梦进化。虽然有破损，但泡出来的茶依旧清香。,https://play.pokemonshowdown.com/sprites/itemicons/cracked-pot.png,
1312,chipped-pot,缺损的茶壶,这个神奇的茶壶可以使特定的宝可梦进化。虽然有缺陷，但泡出来的茶依旧清香。,https://play.pokemonshowdown.com/sprites/itemicons/chipped-pot.png,
1313,hi-tech-earbuds,厉害耳塞,这个神奇又厉害的耳塞可以自由调节各种声音的音量。,https://play.pokemonshowdown.com/sprites/itemicons/hi-tech-earbuds.png,
1314,fruit-bunch,袋装果实,在露营营地制作料理时会使用的一种食材。煮得粘稠浓厚的水果，能为料理增添一份热带风情。,https://play.pokemonshowdown.com/sprites/itemicons/fruit-bunch.png,
1315,moomoo-cheese,哞哞乳酪,在露营营地制作料理时会使用的一种食材。融化的芝士能为咖喱增添一份独特的浓郁。,https://play.pokemonshowdown.com/sprites/itemicons/moomoo-cheese.png,
1316,spice-mix,香料组合,在露营营地制作料理时会使用的一种食材。加入了超过５０种香辛料调配而成，香辣十足。,https://play.pokemonshowdown.com/sprites/itemicons/spice-mix.png,
1317,fresh-cream,鲜鲜奶油,在露营营地制作料理时会使用的一种食材。在辣味的咖喱中加入奶油，使滋味变得香甜可口。,https://play.pokemonshowdown.com/sprites/itemicons/fresh-cream.png,
1318,packaged-curry,即食咖喱,在露营营地制作料理时会使用的一种食材。使用这种成品速食咖喱，可以有效预防失误。,https://play.pokemonshowdown.com/sprites/itemicons/packaged-curry.png,
1319,coconut-milk,椰奶,在露营营地制作料理时会使用的一种食材。椰奶那种与众不同的清甜滋味非常受欢迎。,https://play.pokemonshowdown.com/sprites/itemicons/coconut-milk.png,
1320,instant-noodles,即食面,在露营营地制作料理时会使用的一种食材。没想到加入速食食品，滋味也出乎意料地和谐。,https://play.pokemonshowdown.com/sprites/itemicons/instant-noodles.png,
1321,precooked-burger,即食肉排,在露营营地制作料理时会使用的一种食材。不知道该加什么的时候，选择这种汉堡肉准没错。,https://play.pokemonshowdown.com/sprites/itemicons/precooked-burger.png,
1322,gigantamix,超极粉,在露营营地制作料理时会使用的食材。只要把这种神奇的香辛料往咖喱上轻轻一撒，咖喱就会变得巨大无比。,https://play.pokemonshowdown.com/sprites/itemicons/gigantamix.png,
1323,wishing-chip,许愿星碎片,投掷数个到宝可梦的巢穴里，可能就会有极巨化宝可梦出现。,https://play.pokemonshowdown.com/sprites/itemicons/wishing-chip.png,
1324,rotom-bike--water-mode,洛托姆自行车,自行车和宝可梦洛托姆组合后，不仅可以通过涡轮发动机加速，而且可以在水面上骑行。,https://play.pokemonshowdown.com/sprites/itemicons/rotom-bike--water-mode.png,
1325,catching-charm,防晃护符,带上这个神奇的可增强稳定性的护身符，就能更容易触发会心捕捉。,https://play.pokemonshowdown.com/sprites/itemicons/catching-charm.png,
1326,old-letter,陈旧的信,女孩子投递的书信收件人是男孩子。散发出一种怀旧的气息。,https://play.pokemonshowdown.com/sprites/itemicons/old-letter.png,
1327,band-autograph,乐队的签名,伽勒尔地区的标志性乐队“马西马赛”全体成员的亲笔签名。,https://play.pokemonshowdown.com/sprites/itemicons/band-autograph.png,
1328,sonias-book,索妮亚的书,索妮亚博士出版的书。以风趣的文笔展示了关于伽勒尔地区传说的最新发现。,https://play.pokemonshowdown.com/sprites/itemicons/sonias-book.png,
1329,rotom-catalog,洛托姆型录,上面记载着洛托姆喜欢的家电。通过使用这本指南，可以让洛托姆潜入或脱离家电。,https://play.pokemonshowdown.com/sprites/itemicons/rotom-catalog.png,
1330,dynamax-crystal-and458,★And458,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-and458.png,
1331,dynamax-crystal-and15,★And15,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-and15.png,
1332,dynamax-crystal-and337,★And337,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-and337.png,
1333,dynamax-crystal-and603,★And603,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-and603.png,
1334,dynamax-crystal-and390,★And390,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-and390.png,
1335,dynamax-crystal-sgr6879,★Sgr6879,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-sgr6879.png,
1336,dynamax-crystal-sgr6859,★Sgr6859,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-sgr6859.png,
1337,dynamax-crystal-sgr6913,★Sgr6913,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-sgr6913.png,
1338,dynamax-crystal-sgr7348,★Sgr7348,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-sgr7348.png,
1339,dynamax-crystal-sgr7121,★Sgr7121,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-sgr7121.png,
1340,dynamax-crystal-sgr6746,★Sgr6746,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-sgr6746.png,
1341,dynamax-crystal-sgr7194,★Sgr7194,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-sgr7194.png,
1342,dynamax-crystal-sgr7337,★Sgr7337,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-sgr7337.png,
1343,dynamax-crystal-sgr7343,★Sgr7343,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-sgr7343.png,
1344,dynamax-crystal-sgr6812,★Sgr6812,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-sgr6812.png,
1345,dynamax-crystal-sgr7116,★Sgr7116,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-sgr7116.png,
1346,dynamax-crystal-sgr7264,★Sgr7264,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-sgr7264.png,
1347,dynamax-crystal-sgr7597,★Sgr7597,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-sgr7597.png,
1348,dynamax-crystal-del7882,★Del7882,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-del7882.png,
1349,dynamax-crystal-del7906,★Del7906,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-del7906.png,
1350,dynamax-crystal-del7852,★Del7852,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-del7852.png,
1351,dynamax-crystal-psc596,★Psc596,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-psc596.png,
1352,dynamax-crystal-psc361,★Psc361,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-psc361.png,
1353,dynamax-crystal-psc510,★Psc510,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-psc510.png,
1354,dynamax-crystal-psc437,★Psc437,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-psc437.png,
1355,dynamax-crystal-psc8773,★Psc8773,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-psc8773.png,
1356,dynamax-crystal-lep1865,★Lep1865,使用后的当天，旷野地带的瞭望塔巨巢中会出现[VAR (0000)]。,https://play.pokemonshowdown.com/sprites/itemicons/dynamax-crystal-lep1865.png,
